,Scn10a,Scn11a,Scn7a,Scn9a,Scn10a_Scn11a,Scn10a_Scn7a,Scn10a_Scn9a,Scn11a_Scn7a,Scn11a_Scn9a,Scn7a_Scn9a,Scn10a_Scn11a_Scn7a,Scn10a_Scn11a_Scn9a,Scn10a_Scn7a_Scn9a,Scn11a_Scn7a_Scn9a
Med12l,0.0002924204,0.0003170967,0.00033569336,-1.5735626e-05,0.00060617924,0.000633955,0.00028133392,0.0006417036,0.00031876564,0.0003144741,0.00093591213,0.00061535835,0.000618577,0.0006406307
Zfp62,-2.026558e-06,-5.9604645e-07,-1.5735626e-05,1.1920929e-06,-2.7418137e-06,-1.7762184e-05,-8.34465e-07,-1.7046928e-05,-1.3113022e-06,-1.41859055e-05,-1.9431114e-05,-3.8146973e-06,-1.6450882e-05,-1.7762184e-05
Nme9,2.6784837e-06,-1.9706786e-06,-1.125969e-05,1.9095838e-05,7.059425e-07,-8.5849315e-06,2.187118e-05,-1.2235716e-05,1.7123297e-05,7.2829425e-06,-9.564683e-06,1.989305e-05,1.0052696e-05,5.783513e-06
Itga1,4.7385693e-06,-4.693866e-06,6.8709254e-05,-5.2027404e-05,3.7252903e-07,7.220358e-05,-4.721433e-05,6.4477324e-05,-5.671382e-05,1.5564263e-05,6.8336725e-05,-5.1364303e-05,1.9043684e-05,1.1816621e-05
Serpina3f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Art2b,0.0,0.0,7.438666e-08,3.1103082e-07,0.0,7.438666e-08,3.1103082e-07,7.438666e-08,3.1103082e-07,3.8663256e-07,7.438666e-08,3.1103082e-07,3.8663256e-07,3.8663256e-07
Ncor1,-3.5762787e-06,-4.1007996e-05,0.00016403198,0.00028526783,-5.877018e-05,0.0001603365,0.00028192997,0.000110030174,0.00027930737,0.00044941902,0.00010550022,0.00023138523,0.00044602156,0.0004067421
Klf1,8.940697e-08,9.432435e-06,8.493662e-07,7.882714e-06,9.521842e-06,9.3877316e-07,7.882714e-06,1.0326505e-05,1.7270446e-05,8.702278e-06,1.04010105e-05,1.7270446e-05,8.702278e-06,1.8134713e-05
Pmp22,0.0,0.0,1.3098121e-05,8.627772e-06,0.0,1.3113022e-05,8.6426735e-06,1.3098121e-05,8.627772e-06,2.168119e-05,1.3113022e-05,8.6426735e-06,2.168119e-05,2.168119e-05
RP23-217J11.6,0.0,0.0,2.766028e-06,1.6465783e-06,0.0,2.766028e-06,1.6465783e-06,2.766028e-06,1.6465783e-06,4.5020133e-06,2.766028e-06,1.6465783e-06,4.5020133e-06,4.5020133e-06
Cdhr3,-7.0109963e-06,-3.6634505e-05,1.0229647e-05,9.2208385e-05,-4.5515597e-05,2.346933e-06,8.466095e-05,-2.6740134e-05,5.5871904e-05,0.000103101134,-3.6254525e-05,4.6521425e-05,9.471923e-05,6.625801e-05
Kcnn4,-5.364418e-07,-1.1324883e-06,-1.2487173e-05,5.9604645e-06,-1.6540289e-06,-1.3023615e-05,5.4091215e-06,-1.3560057e-05,4.8577785e-06,-6.556511e-06,-1.4081597e-05,4.3660402e-06,-7.0631504e-06,-7.6293945e-06
Shh,-6.5229833e-06,-3.357604e-05,3.8929284e-06,-6.712973e-06,-4.0233135e-05,-1.5161932e-06,-1.0538846e-05,-2.9362738e-05,-4.0978193e-05,-2.8982759e-06,-3.5252422e-05,-4.5139343e-05,-5.528331e-06,-3.6705285e-05
Zfp316,1.6331673e-05,8.010864e-05,-1.168251e-05,-4.273653e-05,9.7453594e-05,5.9604645e-07,-2.6345253e-05,6.7293644e-05,3.796816e-05,-5.930662e-05,8.046627e-05,5.507469e-05,-4.541874e-05,2.0325184e-05
Gm35315,-1.0877848e-06,-3.3050776e-05,-3.5762787e-06,-7.2419643e-06,-3.415346e-05,-4.7534704e-06,-8.195639e-06,-3.668666e-05,-4.041195e-05,-1.0281801e-05,-3.784895e-05,-4.1395426e-05,-1.129508e-05,-4.3526292e-05
Zkscan7,-2.861023e-06,-2.887845e-05,1.2367964e-05,-0.00010237098,-3.1977892e-05,9.447336e-06,-0.00010511279,-1.5884638e-05,-0.00013205409,-9.033084e-05,-1.92523e-05,-0.00013518333,-9.325147e-05,-0.00011968613
Krtdap,0.0,0.0,2.658926e-07,4.498288e-07,0.0,2.658926e-07,4.498288e-07,2.658926e-07,4.498288e-07,6.677583e-07,2.658926e-07,4.498288e-07,6.677583e-07,6.677583e-07
Il18r1,1.8626451e-09,8.6054206e-07,2.3208559e-06,6.0014427e-06,8.624047e-07,2.3217872e-06,6.002374e-06,3.170222e-06,6.776303e-06,8.260831e-06,3.1720847e-06,6.7781657e-06,8.262694e-06,8.976087e-06
Sorcs3,-1.4305115e-05,-0.0007069111,-0.0017101765,-0.004150629,-0.00066304207,-0.0018527508,-0.004023075,-0.0024306774,-0.0047950745,-0.0058128834,-0.0025100708,-0.0046215057,-0.0058238506,-0.0064542294
Neurog2,-9.864569e-06,5.4717064e-05,7.0929527e-06,4.1276217e-05,4.5120716e-05,-2.8908253e-06,3.8683414e-05,6.175041e-05,9.7453594e-05,4.9829483e-05,5.2034855e-05,9.4890594e-05,4.735589e-05,0.00010561943
Olfr124,2.188608e-08,1.0525691e-06,1.5930797e-05,3.4617842e-06,1.0758522e-06,1.5952915e-05,3.482739e-06,1.6925624e-05,4.468602e-06,1.9437226e-05,1.6948557e-05,4.4905464e-06,1.9458646e-05,2.0395732e-05
Sftpa1,-8.731149e-08,0.0,2.6240014e-07,3.3976976e-06,-8.731149e-08,1.8114224e-07,3.310386e-06,2.6240014e-07,3.3976976e-06,3.6649872e-06,1.8114224e-07,3.310386e-06,3.5779085e-06,3.6649872e-06
Art3,-5.7742e-06,-5.3212047e-05,1.1749566e-05,1.963228e-05,-5.878508e-05,5.811453e-06,1.3306737e-05,-4.1000545e-05,-3.213063e-05,3.144145e-05,-4.6774745e-05,-3.838539e-05,2.5182962e-05,-1.9729137e-05
Dapk2,1.1622906e-06,7.122755e-06,-3.7252903e-06,3.33786e-05,7.867813e-06,-2.9206276e-06,3.4615397e-05,3.3974648e-06,4.056096e-05,2.9802322e-05,3.8444996e-06,4.10825e-05,3.0621886e-05,3.7029386e-05
Gpld1,-4.927069e-05,-9.256601e-05,6.787479e-06,-2.8908253e-06,-0.00013905019,-5.7704747e-05,-4.7698617e-05,-8.317083e-05,-9.224564e-05,1.15558505e-05,-0.00014417619,-0.00013122708,-5.161017e-05,-7.6159835e-05
4930516K23Rik,8.3073974e-07,8.650124e-06,-9.611249e-07,7.919036e-06,8.024275e-06,2.1234155e-07,9.329058e-06,7.733703e-06,1.6115606e-05,7.3239207e-06,7.434748e-06,1.5803613e-05,9.071082e-06,1.5586615e-05
Cngb3,9.700656e-06,8.136779e-05,9.804964e-06,0.00021988526,9.104237e-05,1.95764e-05,0.00023020804,9.127334e-05,0.00030344352,0.00022992119,0.00010103732,0.00031352043,0.00024022534,0.0003131926
