,0
Lyz1,0.029609405
Pomc,0.0702438
Odam,0.004758616
Mga,1.116706
Fli1,0.75953156
Zfp930,0.6622747
Bmp6,0.26505128
Galnt18,0.3120789
Zbed4,0.62358606
Spic,0.029381728
Cxcl14,0.35799497
Mybpc3,0.03842474
Guca2a,0.038135823
Tcl1b1,0.0050517893
Gm5483,0.038235232
Ms4a8a,0.010880414
C1qb,0.05524275
Olfr1056,0.013729363
Zfp931,0.2711341
Irx1,0.2891858
Zfp956,0.48589578
Zfp715,0.48013428
Rgs7,0.2435535
Zfp688,0.22381826
Tbx19,0.058021817
Atf4,0.35259503
Zfp280d,1.1706774
Vmn1r71,0.0058045173
Cabs1,0.008508179
Zscan4-ps3,0.0018794701
Zfp13,0.44613686
Lama4,0.96192455
Pdgfd,0.63125837
Grid1,0.54604036
Sgcz,0.40095952
Zfp697,0.7225291
Cpb1,0.07958652
Gm29106,0.020967513
Slamf7,0.0063619954
Egfr,0.7810587
Apod,0.25609797
Gm10778,0.2444368
Ush2a,0.21320313
Bcl2,0.63350517
Pde3a,0.9566616
Wdhd1,0.80925894
Egr2,0.01900225
Slc22a4,0.15041949
Trpm8,0.06629563
Arid4b,1.1405843
Zfp958,0.61371505
Kynu,0.1702383
Csde1,1.0415571
Isl1,0.3360086
Adnp,1.0432968
Hnf1a,0.020081937
Lmo7,0.563813
Zfp541,0.037112154
Prdm5,0.91584617
A730036I17Rik,0.03094608
Oxgr1,0.029561164
Tg,0.09284161
Mpz,0.11845778
Lipk,0.02022531
Slc36a2,0.0861279
Col18a1,0.3791618
4933405E24Rik,0.03734231
Olfr1342,0.019349216
Tfap2e,0.02299618
Fpr3,0.013008293
Gatad1,0.57398725
Tulp2,0.1874473
Serpinf2,0.1594006
Zbtb32,0.028554654
Nfx1,0.95442617
Pik3cd,0.13378504
Ctrb1,0.019146828
Mkx,0.617719
Pla2r1,0.35692197
Mpl,0.034548655
Sgpp2,0.24701883
Fgf8,0.06398667
Slc17a6,0.0231977
Sp7,0.41775918
Zfp965,0.031102905
Rfx6,0.047974177
