,Gli2_Gli1_Gli3,Gli2_Gli1,Gli1_Gli3,Gli2_Gli3,Gli1,Gli2,Gli3
Nabp1,0.0105956271697574,0.008569003427819542,0.011058134783324907,0.0016650271831095366,0.009014692485236042,0.00032795989799329133,0.0020602608542398763
Itgb3,0.03580582526863957,0.15855267364705708,0.0910437679424001,0.0026854368951479677,0.030758198020687532,0.12780690389848595,0.12763284801664934
Dpyd,2.2201508433491197,0.8701299529489549,0.9886609106895079,2.5665687994177078,0.35126757084227894,1.2177275569300055,1.3424624870717743
Cd44,0.09789687837228098,0.03712865510896928,0.10454718354755844,0.05353095771532349,0.04413436775425991,0.006968017179927331,0.06096745719744087
Pura,0.0378438528421449,0.02780101631446478,0.029137913275924042,0.018660183972247953,0.01899843571069286,0.008697884705177615,0.010034782207104619
Atf6,0.002821145906353666,0.008282489609264176,0.00599596320603187,0.008743085261990054,0.01179452837374635,0.003347540445214742,0.005551817757808921
Col12a1,0.052614676988258315,0.17163536031276813,0.21882152992526915,0.2861981279050304,0.3384742327538609,0.1669178673052905,0.12046527444845602
Hoxc10,0.011993324630502556,0.006186720463851773,0.008956763358553011,0.008275175838836914,0.0033904626419915354,0.0025865384045882737,0.00553571668374413
Rasgrp1,0.19087247472131852,0.17758381329017722,0.11712600881884387,0.08422431580360329,0.10605839515635587,0.07235360663631389,0.008934403006780785
Slit3,0.1815628124579465,0.022828727225533193,0.25934177902359973,0.08424296594618837,0.09851091760003572,0.07585588824154302,0.1634487208081602
Slit2,0.9317912399414211,0.9308415402945573,0.9940964233734114,0.06338156281362861,0.9912049208039196,0.05510797743277099,0.0051287777848893126
Nfkb1,0.10596956986388255,0.06663216114383903,0.04392370317778166,0.10158689562296244,0.00450872454147426,0.062191311092470364,0.03925983880377962
Gpx3,0.001467924480367165,0.0005697864695362976,0.0023274328961983863,0.0012264895521254373,0.00028006453944379926,0.0008401936021289728,0.002057025763605711
Cd2,0.018761391258348463,0.00141944732570434,0.017280228292342867,0.018761391258348463,0.0,0.00141944732570434,0.017280228292342867
Smad3,0.12105550811711693,0.013709984923617358,0.08703314185454471,0.14056654043781366,0.02188022985404341,0.030851820880041746,0.10913984069725463
Scg2,0.01356468429485571,0.008130963936925285,0.001961631858368053,0.021038501100945902,0.007385543998590104,0.015545932094979684,0.005453336464239952
Eln,0.05429106203083092,0.02041781985220034,0.06657304685712445,0.015854450435035056,0.0326737276868388,0.013872644568145052,0.02915341343647116
Adcy2,0.40038931891320134,0.24040723576288356,0.2595217355253368,0.30206518864795573,0.0974959661876888,0.1412415850193175,0.16150482488772555
Matn2,0.12766789152525115,0.12113516394016328,0.1141947334262317,0.01964558955466051,0.1078421523151418,0.012714641036898466,0.006997319309497903
Tfrc,0.002552182936358792,3.06261948937573e-05,0.0009494120708230733,0.005563758633413549,0.0034505513861349917,0.0034199251792520475,0.0018886153489271324
