,0
Rhag,0.12878814
Selenop,0.103489384
Cdh16,0.044230625
Zfp940,0.38514683
Limch1,0.9293448
Sele,0.015378942
Obox8,0.0
Mmp8,0.0014395539
Tspear,0.115405284
Figla,0.02150475
Zfp787,0.42938268
Zfp616,0.019938199
Foxj3,0.6341657
Ccl3,0.0025204844
Vwc2,0.5326611
9130023H24Rik,0.067551546
Crygc,0.0023332783
Lama1,0.41250426
Lrrfip2,0.81992155
Adarb2,0.4733941
Nfya,0.33651397
Tax1bp1,0.7851144
Cldn11,0.066317014
Etv3,0.33293873
Ccdc180,0.059405535
Fcrlb,0.024471957
Trf,0.213418
Zfp988,0.056280505
Gm30978,0.018045735
BC049730,0.0036370018
Zfp41,0.20194848
Rerg,0.13626769
Ppm1h,0.4220962
Hey1,0.0987868
Rap1b,0.64127004
Srgn,0.036546808
Gm45455,0.5064558
1700027J07Rik,0.12919056
Usf3,0.62551165
Vav3,0.5243815
Slc12a1,0.109194644
Prkg1,0.30499643
Nr6a1,0.70580137
Gm13371,0.009916181
Apob,0.19035582
Rhoh,0.04852653
Hsf2,0.77178884
Pbx2,0.2253643
Shisa9,0.30948853
Has2,0.07653456
Prdm4,0.56569606
Vmn1r220,0.0
Sall2,0.26489434
Adamts16,0.102333166
Tmprss11f,0.015025522
Neurod2,0.08720432
Ikzf2,0.595891
Phb,0.45356053
Hoxa2,0.19301575
Ksr2,0.6930073
Olfr32,0.0050817956
Camta1,1.2406986
Fabp4,0.008055902
Mnx1,0.31461823
Slc34a1,0.020011071
Foxl1,0.007706855
Ndst4,0.35741565
Cd93,0.03156599
Gm20754,0.65528274
Fam25c,0.0
Gbp8,0.01001294
Zbtb7c,0.6738601
Adamts5,0.24354991
Hesx1,0.0023653232
Zfp750,0.087118626
Tspan8,0.018692855
Asic2,0.67949253
Nefl,0.6341567
Gm4724,0.01108901
Zfp53,0.42545265
E2f2,0.084234804
Nr4a2,0.14515154
Zxdc,0.5950575
Bpifb9a,0.009946803
Gm10542,0.0006423629
Zfp248,0.745208
Vmn2r65,0.022571752
Hoxa6,0.33155203
Ccr7,0.01172109
Vcan,0.77691716
Zfp612,0.6023778
Adgrb3,1.2737961
Tshz3,0.85652393
Nrros,0.11647469
Gabrb3,1.331086
Igfbp1,0.039456885
Tcfl5,0.17739244
Purg,0.76262337
Hmha1,0.01747286
Slc22a23,0.7052535
Zfp426,0.80253094
Ror1,0.1987894
Bpifc,0.037290405
Slc44a5,0.839537
Rax,0.0056918813
Cd7,0.0072890124
Tenm2,0.67929727
Zfp287,0.5669529
Neurod1,0.13927631
Slco2b1,0.026990412
Nfatc4,0.11409841
Myom1,0.116771534
Mlxipl,0.029686539
Gatad2b,0.727451
Pmel,0.03903139
Tcf4,0.4374803
Gm2026,0.0
Sycn,0.0
Pirb,0.039729193
Hoxc5,0.5617272
Col25a1,0.2581995
Epsti1,0.051472273
5830411N06Rik,0.0032080482
Lyz1,0.0013828641
Pomc,0.08110477
Odam,0.0039088987
Mga,0.90309435
Fli1,0.07324619
Zfp930,0.5001882
Bmp6,0.034830354
Galnt18,0.2804062
Zbed4,0.5937403
Spic,0.028909272
Cxcl14,0.15546878
Mybpc3,0.020023517
Guca2a,0.026714005
Tcl1b1,0.017029895
Gm5483,0.007146843
Ms4a8a,0.03210946
C1qb,0.057308037
Olfr1056,0.02334758
Zfp931,0.20194742
Irx1,0.20304391
Zfp956,0.29913786
Zfp715,0.49135596
Rgs7,0.77138144
Zfp688,0.13973866
Tbx19,0.028765889
Atf4,0.37875986
Zfp280d,1.0240355
Vmn1r71,0.0
Cabs1,0.0
Zscan4-ps3,0.0
Zfp13,0.2849309
Lama4,0.094510116
Pdgfd,0.14881688
Grid1,0.98704636
Sgcz,0.79141587
Zfp697,0.8830278
Cpb1,0.043164015
Gm29106,0.07500851
Slamf7,0.0034544917
Egfr,0.14124516
Apod,0.038643032
Gm10778,0.23424333
Ush2a,0.13972788
Bcl2,0.59966373
Pde3a,0.18000521
Wdhd1,0.46219832
Egr2,0.007690523
Slc22a4,0.3398595
Trpm8,0.07794484
Arid4b,0.83141345
Zfp958,0.49503955
Kynu,0.022584286
Csde1,0.74028593
Isl1,0.85650784
Adnp,0.87362295
Hnf1a,0.014192826
Lmo7,0.09945819
Zfp541,0.06876802
Prdm5,0.098016605
A730036I17Rik,0.014320295
Oxgr1,0.024910549
Tg,0.023707675
Mpz,0.051550582
Lipk,0.031373043
Slc36a2,0.017273758
Col18a1,0.09527008
4933405E24Rik,0.018666998
Olfr1342,0.006508523
Tfap2e,0.023242693
Fpr3,0.03944831
Gatad1,0.53701437
Tulp2,0.1155406
Serpinf2,0.16002783
Zbtb32,0.08488473
Nfx1,0.784235
Pik3cd,0.60814905
Ctrb1,0.0095668025
Mkx,0.3069039
Pla2r1,0.038242508
Mpl,0.0184186
Sgpp2,0.08216883
Fgf8,0.010392717
Slc17a6,0.2871709
Sp7,0.012997103
Zfp965,0.0006426488
Rfx6,0.061379362
Kcnj6,0.30154583
Igll1,0.017394207
Prkcb,0.46057963
Mmp7,0.0
Zfp28,0.5848881
Tmtc1,0.6914966
Bclaf1,0.75238484
Cd86,0.050754126
Six5,0.044731487
Kcnh8,0.8585853
Nr1i3,0.035080813
Nkx2-4,0.012537995
Mylk4,0.090027995
Gif,0.013981439
Gm4208,0.011946205
Zfp825,0.29174313
Sprr3,0.0006426279
Trdn,0.035230257
Synpo2l,0.05945049
Gm11375,0.13789687
Dbx1,0.07487969
Zfp784,0.17089008
Ano1,0.06964705
C1qtnf7,0.048225258
A830018L16Rik,0.658114
Carhsp1,0.29980135
Dlx2,0.04781694
Zfp599,0.27336806
Myef2,0.92262447
Cfap43,0.18530473
Rcor1,0.4186359
Phox2a,0.10864378
Ctsk,0.24061282
Zfp629,0.4106863
Tet2,0.701348
Zfp579,0.52748173
Ghr,0.40926707
Grid2,0.95464814
Hoxc6,0.6019028
Itgal,0.06773968
Aqp2,0.006326738
Crygn,0.0017704146
Muc5b,0.013218045
Zfp850,0.44546953
Myl1,0.06403964
Gm10770,0.0
Irx6,0.072963856
Crem,0.62015176
Ccdc3,0.030151848
Postn,0.09184142
Nkx2-3,0.009777844
Rhbdl3,0.08262756
Klk10,0.023705823
Itgb2,0.036434643
Tmod1,0.10535611
Gm9946,0.003073861
Gm14393,0.033643838
Krt8,0.008473375
Fndc1,0.13224825
Alcam,0.6212356
Prdm1,0.04055797
B4galnt3,0.06307943
5330413D20Rik,0.0
Gm6020,0.0
Zfp970,0.18554474
Adcy8,0.45050198
Gsc,0.016149787
Lyst,0.30996132
Ifi213,0.008106089
Tnni3k,0.047674056
Mast4,0.6282283
Prox1,0.1326171
Zfp773,0.16928095
Tmem132c,0.640629
Tnnt1,0.059051994
Aldh3b3,0.023187488
Krt73,0.015852166
Cap2,0.14744744
Fos,0.043735765
Sorcs1,0.8627267
Slc7a14,0.35907978
Olfr653,0.004117011
Zbtb18,0.17729144
Foxj1,0.08471699
Apol10a,0.036637228
RP23-297P22.1,0.008498593
Zfp759,0.17855313
Ubash3b,0.32270443
Serpinb11,0.0020073152
Scnn1b,0.030419512
Ppp2r2b,1.0700747
Zfp418,0.2323161
Nudt4,0.5563758
Zfp831,0.026569152
Nme2,0.031497132
Insm1,0.061643705
Ncf1,0.12782125
Zfp945,0.62213117
Mylpf,0.13604183
Zkscan3,0.79023355
Zfpm2,0.6510245
Myh2,0.051978476
Ak7,0.580301
Bhlha15,0.034466308
Cdh1,0.020796161
Slc4a10,0.8286654
Zfp174,0.1900832
Alk,0.35487676
Gm38353,0.58539003
Zic5,0.050486483
Cpa6,0.14811143
Klra2,0.15352154
Hmgb1,0.44922495
Fgf14,0.8869571
Thbs1,0.022916025
Chst4,0.018566273
Lama2,0.12486437
Celf4,0.7886481
Prr16,0.3296493
Stxbp5l,0.8064727
Cd3g,0.021666568
Hoxc8,0.39482924
Tecta,0.06564634
Mier3,0.70033455
Slfn14,0.029379804
Cpa3,0.027312255
Nckap1l,0.033093844
Fbxo32,0.19179268
Ccr9,0.11701556
Plbd1,0.011328904
Pnliprp2,0.05971395
Klf10,0.23101114
Sema3d,0.31188348
Slc16a10,0.2526635
Tbata,0.08938885
Bcl11a,0.54347235
Rfx4,0.034577895
Tmem174,0.00064255646
Lipm,0.048320092
RP24-409P7.1,0.020528343
Krt19,0.01908089
Olfr25,0.0
Hlf,0.16463187
Hba-x,0.2917149
Zfp575,0.13153373
Gm6999,0.052650917
Zfp503,0.4170911
Mir142hg,0.016600901
Slc1a2,0.5456671
Armc4,0.14512283
Zfp202,0.5767281
C1qc,0.05880565
Alox12e,0.00064267043
Zfp141,0.59674674
Hoxd1,0.011203906
Gm14418,0.057442702
Vcam1,0.09657111
Olfr720,0.016755924
Shox2,0.21963184
Alox5,0.055330556
CH25-588N10.2,0.43133852
Pigr,0.028087448
Grm3,0.42608023
Ptchd4,0.5563869
Serpina1b,0.11259107
Cd163,0.025250962
Olfr76,0.0012563098
Nxpe2,0.16056938
Otoa,0.1038082
Edar,0.01776553
Lhcgr,0.1103546
Grik3,0.36001027
2210010C04Rik,0.027386012
Sell,0.0125178555
Lhfpl3,0.53529316
Zfp512b,0.5341514
Itih2,0.18283032
Mep1b,0.020945245
Thap7,0.19950248
Ptprj,0.62629515
Zfp169,0.48717716
Mxd3,0.04198355
Cdc5l,0.6084963
4930455D15Rik,0.060353458
Zfp58,0.3566625
Gzf1,0.3862103
Cd209c,0.02430619
Defb4,0.013308406
Acpp,0.0766808
Zbtb7a,0.2738118
Hic2,0.5996696
Neat1,0.07423086
Zfp607a,0.17971955
Rapgef4,0.44689855
Pcsk2,0.8271904
Mmp12,0.05376244
Mobp,0.01042333
Zfp521,0.75672656
Nfe2l1,0.35111892
Setdb2,0.31002402
Nr5a2,0.020986976
Plagl2,0.3545192
Rbpms,0.050604615
Batf3,0.09277838
Lao1,0.0
Evi2b,0.14758681
Krt90,0.03833616
Klre1,0.047289673
Pltp,0.10207124
Nhlh2,0.13009708
Gm5089,0.022541676
Oca2,0.05723981
Gsap,0.44836995
Unc5c,0.92869425
Zscan4e,0.0015056852
Txk,0.0075600646
Krtap15,0.00083580863
Lrrfip1,0.24599272
Lce1g,0.0136873005
Nr1d2,0.17858423
D630045J12Rik,0.93600506
Mafk,0.12952399
Dmbx1,0.06806935
Gm29478,0.06030273
Wbscr17,0.49734685
Pip,0.0012848768
Trpv5,0.008097789
Olfr1264,0.0015995371
2010315B03Rik,0.7163115
Serpina6,0.17565253
Vip,0.052427467
Dock8,0.04563074
Igfbp2,0.44533658
Zic1,0.12813467
Caprin2,0.42193955
Lce3a,0.0047034635
Ecm1,0.25661024
Thy1,0.03332101
Olfr370,0.03248708
Cpne4,0.33681357
Serpini2,0.0016402274
Zfp82,0.4668662
Bach1,0.66805184
Meox2,0.088533506
Ms4a6c,0.06826757
Prdm11,0.42971402
Nkain2,0.75660175
Tlr11,0.022929179
Klhl14,0.10046117
Dnajc2,0.58196205
Bpifb6,0.009331213
Scnn1g,0.01807568
Zscan26,0.6790181
Grin2a,0.6982759
Klk9,0.022515388
Scn11a,0.04589802
Setdb1,0.8581555
Sprr1b,0.001944474
Smad2,0.78017825
Sim2,0.10193548
Hcn1,0.6226334
Zfp354b,0.24345408
Lim2,0.0006489928
Pdzk1,0.10066083
Crebrf,0.732492
Adgre1,0.056022383
Bglap3,0.0054481695
Crb1,0.45229834
Car12,0.036386438
Zdhhc14,0.76552033
Spata18,0.02881313
Tyrp1,0.041262258
Atoh8,0.058148652
Fam189a1,0.775607
Hmgb4,0.001284787
Noto,0.01539212
Wfikkn2,0.064342104
Ppara,0.09810652
Sema3c,0.74503374
Arid3c,0.060807202
Ntng1,0.54173386
Ndst3,0.55560917
Hbb-bt,0.3599002
Cnpy1,0.038630776
Fam46c,0.095623545
Prg4,0.044460565
Col6a5,0.056609225
Pde8b,0.35868356
Rnase1,0.0
Zfp667,0.445407
Ctss,0.05320641
Havcr1,0.03265739
Ptprt,0.7658089
Rarg,0.29448977
Car4,0.039680548
Mdga2,1.1178454
Nexn,0.22945313
Lrp2,0.08314523
Il2rb,0.0074957362
Scin,0.023117019
Med12l,0.69028103
Zfp62,0.74337745
Nme9,0.029477058
Itga1,0.11890881
Serpina3f,0.031206418
Art2b,0.002375812
Ncor1,0.79332376
Klf1,0.082469374
Pmp22,0.08032732
RP23-217J11.6,0.019711783
Cdhr3,0.0236465
Kcnn4,0.10189586
Shh,0.060779043
Zfp316,0.3697413
Gm35315,0.18433143
Zkscan7,0.35844222
Krtdap,0.0
Il18r1,0.003678673
Sorcs3,0.7645397
Neurog2,0.03157971
Olfr124,0.0011533311
Sftpa1,0.0
Art3,0.027076606
Dapk2,0.028642181
Gpld1,0.21142878
4930516K23Rik,0.036582593
Cngb3,0.056633767
Lhx6,0.01109219
Cdh18,0.4007323
Apol7c,0.0
Cyp2f2,0.047365155
Olfr328,0.0064036576
H2-Ab1,0.038976993
Gm14419,0.0029185847
Aff4,0.74782085
Cd209e,0.0012652293
Olfr659,0.007659738
Gm6213,0.17309947
Hand2,0.067414224
Scx,0.047979932
Olr1,0.013036799
Skint6,0.109289
Zfp804b,0.5369377
Tspan10,0.015721474
Zfp280b,0.3118784
Gm14306,0.2274964
Klk1b21,0.0
Dlx5,0.025415985
Dcc,0.62185156
Tshb,0.045867573
Zfp607b,0.48753905
Rfxank,0.17229821
Timd4,0.019798419
Mta3,0.40669534
Gm28653,0.03090939
Igsf6,0.050666742
AI987944,0.20816238
Gm14308,0.0
Sp3,0.5785043
Vmn2r9,0.006271176
Otp,0.15843658
Max,0.54168767
Sfrp5,0.008534379
Ly86,0.022421185
Krt75,0.00076278637
Mafg,0.41015157
Prdm15,0.65044165
E2f7,0.12863545
Ankrd1,0.030551206
Cadps2,0.43967652
Crx,0.013896798
Irf8,0.051162638
Runx1,0.1918941
Msln,0.0058567855
Lcn11,0.0006426603
Dmrtc2,0.06166219
Zkscan4,0.15377624
Foxk2,0.63619643
Gm5771,0.0
Scn9a,0.7931223
Ctcf,0.59255534
Sidt1,0.09704118
Tada2b,0.2687631
Cd226,0.008306354
Mysm1,0.8307523
Gm44536,0.16001217
Cyp2t4,0.044167574
Gm14412,0.18945633
Dbp,0.18895723
Megf10,0.101731785
Dnah11,0.050640985
Clstn2,0.92817175
Gnrhr,0.023111854
Gm42468,0.005048928
Flt3,0.22213504
Dapp1,0.04124944
Zfp532,0.7217251
Olig3,0.036873825
Shisa6,0.45147175
Krt1,0.08760638
Hsd17b3,0.02510661
Dnah10,0.19726558
Zglp1,0.08013437
Zfp386,0.57336277
Arhgdib,0.02031725
Olfr344,0.0030668848
Ppargc1b,0.44776344
Rfx2,0.04339566
Smarce1,0.6102484
Zfp866,0.5739676
