,0
Foxj3,0.93782854
Ccl3,0.020241493
Vwc2,0.45370322
9130023H24Rik,0.15487283
Crygc,0.013038829
Lama1,0.27211517
Lrrfip2,0.8907783
Adarb2,0.554695
Nfya,0.6923814
Tax1bp1,0.83637434
Cldn11,0.33644414
Etv3,0.51803094
Ccdc180,0.026694145
Fcrlb,0.017322283
Trf,0.2227004
Zfp988,0.03263359
Gm30978,0.006092939
BC049730,0.0023312871
Zfp41,0.3402197
Rerg,0.4963761
Ppm1h,0.38637382
Hey1,0.14549616
Rap1b,0.8579422
Srgn,0.043797478
Gm45455,0.28340694
1700027J07Rik,0.09648969
Usf3,0.78592044
Vav3,0.41810936
Slc12a1,0.044398732
Prkg1,0.75171405
Nr6a1,0.4096064
Gm13371,0.007066319
Apob,0.104118295
Rhoh,0.055322394
Hsf2,0.9624164
Pbx2,0.32254517
Shisa9,0.43040636
Has2,0.24038932
Prdm4,0.56479
Vmn1r220,0.0
Sall2,0.34657174
Adamts16,0.41048998
Tmprss11f,0.028264718
Neurod2,0.042500146
Ikzf2,0.5182703
Phb,0.38481256
Hoxa2,0.30043826
Ksr2,0.12893151
Olfr32,0.010276471
Camta1,0.8633874
Fabp4,0.021153523
Mnx1,0.015349981
Slc34a1,0.009811025
Foxl1,0.15197366
Ndst4,0.32444596
Cd93,0.055506274
Gm20754,0.26660776
Fam25c,0.012334817
Gbp8,0.16085286
Zbtb7c,0.5776773
Adamts5,0.5957126
Hesx1,0.010210286
Zfp750,0.067246206
Tspan8,0.06482578
Asic2,0.23994826
Nefl,0.21368131
Gm4724,0.010831323
Zfp53,0.64725745
E2f2,0.38375467
Nr4a2,0.5660676
Zxdc,0.609141
Bpifb9a,0.0036539347
Gm10542,0.0059942584
Zfp248,0.9521091
Vmn2r65,0.02489622
Hoxa6,0.33659002
Ccr7,0.058502425
Vcan,1.0110658
Zfp612,0.52389216
Adgrb3,0.71971816
Tshz3,0.8674036
Nrros,0.07736944
Gabrb3,0.43092313
Igfbp1,0.038644783
Tcfl5,0.14074633
Purg,1.0402852
Hmha1,0.25556853
Slc22a23,0.5829732
Zfp426,0.96065
Ror1,0.96163017
Bpifc,0.019908767
Slc44a5,0.5678285
Rax,0.0278048
Cd7,0.004655221
Tenm2,0.6585972
Zfp287,0.6564715
Neurod1,0.056278985
Slco2b1,0.06828817
Nfatc4,0.7874713
Myom1,0.29591802
Mlxipl,0.15092152
Gatad2b,0.9489408
Pmel,0.03299321
Tcf4,0.9630475
Gm2026,0.0093006315
Sycn,0.0023255378
Pirb,0.014219612
Hoxc5,0.3963586
Col25a1,0.8506308
Epsti1,0.023579145
5830411N06Rik,0.017916
Lyz1,0.025399547
Pomc,0.07204591
Odam,0.016843222
Mga,1.0597187
Fli1,0.55287397
Zfp930,0.54785794
Bmp6,0.24056123
Galnt18,0.3812137
Zbed4,0.4971613
Spic,0.029408222
Cxcl14,0.2997188
Mybpc3,0.03294721
Guca2a,0.022580992
Tcl1b1,0.026635299
Gm5483,0.011997233
Ms4a8a,0.018012486
C1qb,0.06250162
Olfr1056,0.014387649
Zfp931,0.34081772
Irx1,0.18920399
Zfp956,0.4463708
Zfp715,0.6563532
Rgs7,0.3929437
Zfp688,0.22225694
Tbx19,0.025969598
Atf4,0.43351328
Zfp280d,1.2555212
Vmn1r71,0.010883484
Cabs1,0.014095124
Zscan4-ps3,0.007037805
Zfp13,0.31903493
Lama4,0.7568871
Pdgfd,0.71588904
Grid1,0.554443
Sgcz,0.3295169
Zfp697,0.7826953
Cpb1,0.09514135
Gm29106,0.024175063
Slamf7,0.010981104
Egfr,0.89543694
Apod,0.29077432
Gm10778,0.18993235
Ush2a,0.100556545
Bcl2,0.431932
Pde3a,0.8169988
Wdhd1,0.85225195
Egr2,0.030506384
Slc22a4,0.08731376
Trpm8,0.041631695
Arid4b,1.1784042
Zfp958,0.5110543
Kynu,0.26573712
Csde1,1.0347334
Isl1,0.41899005
Adnp,1.0346202
Hnf1a,0.01851065
Lmo7,0.38358852
Zfp541,0.08595808
Prdm5,1.0538665
A730036I17Rik,0.028542204
Oxgr1,0.028879497
Tg,0.079257265
Mpz,0.090260394
Lipk,0.03277146
Slc36a2,0.059449445
Col18a1,0.3076257
4933405E24Rik,0.038177647
Olfr1342,0.008556571
Tfap2e,0.02723946
Fpr3,0.0061451546
Gatad1,0.69958997
Tulp2,0.2089404
Serpinf2,0.12661606
Zbtb32,0.029391823
Nfx1,0.92171884
Pik3cd,0.17436814
Ctrb1,0.021925125
Mkx,0.5878621
Pla2r1,0.2519137
Mpl,0.047376048
Sgpp2,0.08712556
Fgf8,0.049613792
Slc17a6,0.1239355
Sp7,0.16319138
Zfp965,0.01895507
Rfx6,0.025531806
Kcnj6,0.07627506
Igll1,0.011518428
Prkcb,0.26539543
Mmp7,0.00765355
Zfp28,0.56812173
Tmtc1,0.6277393
Bclaf1,1.0286552
Cd86,0.033106133
Six5,0.3522199
Kcnh8,0.10952335
Nr1i3,0.037689965
Nkx2-4,0.0040185894
Mylk4,0.27670613
Gif,0.007586037
Gm4208,0.07099858
Zfp825,0.57735413
Sprr3,0.0021699504
Trdn,0.12075735
Synpo2l,0.15344307
Gm11375,0.059700828
Dbx1,0.13741757
Zfp784,0.1831812
Ano1,0.45486084
C1qtnf7,0.7315893
A830018L16Rik,0.58262104
Carhsp1,0.3567513
Dlx2,0.11383064
Zfp599,0.31496063
Myef2,1.1212821
Cfap43,0.47333828
Rcor1,0.9276093
Phox2a,0.06873067
Ctsk,0.38800928
Zfp629,0.3709532
Tet2,0.9635239
Zfp579,0.40918398
Ghr,1.0903103
Grid2,0.55996954
Hoxc6,0.5171702
Itgal,0.042549193
Aqp2,0.016861022
Crygn,0.017231403
Muc5b,0.012280639
Zfp850,0.5057017
Myl1,0.2440041
Gm10770,0.0015023864
Irx6,0.050324243
Crem,0.863588
Ccdc3,0.34968004
Postn,0.6653976
Nkx2-3,0.16267411
Rhbdl3,0.37654603
Klk10,0.030002361
Itgb2,0.019273669
Tmod1,0.1858875
Gm9946,0.029047666
Gm14393,0.094019726
Krt8,0.06006582
Fndc1,0.33673042
Alcam,1.0375731
Prdm1,0.09211644
B4galnt3,0.11271646
5330413D20Rik,0.008056857
Gm6020,0.0038111648
Zfp970,0.41297597
Adcy8,0.14663258
Gsc,0.13862489
Lyst,0.73379743
Ifi213,0.0074881227
Tnni3k,0.060152084
Mast4,0.7852986
Prox1,0.314596
Zfp773,0.102398485
Tmem132c,0.63377535
Tnnt1,0.31015843
Aldh3b3,0.016232405
Krt73,0.013471643
Cap2,0.569513
Fos,0.065682076
Sorcs1,0.5903697
Slc7a14,0.060088404
Olfr653,0.022312006
Zbtb18,0.34032363
Foxj1,0.037490137
Apol10a,0.01444989
RP23-297P22.1,0.015692983
Zfp759,0.3043043
Ubash3b,0.4758557
Serpinb11,0.008374698
Scnn1b,0.03829208
Ppp2r2b,0.63890076
Zfp418,0.21553892
Nudt4,0.5458261
Zfp831,0.057161976
Nme2,0.029690975
Insm1,0.046010356
Ncf1,0.031282045
Zfp945,0.93442875
Mylpf,0.22299983
Zkscan3,1.0292363
Zfpm2,0.67511344
Myh2,0.03736546
Ak7,0.094296604
Bhlha15,0.012610659
Cdh1,0.10395084
Slc4a10,0.20933853
Zfp174,0.26556924
Alk,0.2877755
Gm38353,0.25413683
Zic5,0.19103403
Cpa6,0.41398916
Klra2,0.046699416
Hmgb1,0.6771817
Fgf14,0.3472056
Thbs1,0.43038014
Chst4,0.048915144
Lama2,0.7516179
Celf4,0.4792085
Prr16,0.650792
Stxbp5l,0.14986214
Cd3g,0.009040938
Hoxc8,0.31347114
Tecta,0.081385575
Mier3,0.885098
Slfn14,0.04863112
Cpa3,0.016374782
Nckap1l,0.036799334
Fbxo32,0.19884855
Ccr9,0.14665787
Plbd1,0.03450494
Pnliprp2,0.062145848
Klf10,0.18049645
Sema3d,0.79960316
Slc16a10,0.27639887
Tbata,0.059616886
Bcl11a,0.9726743
Rfx4,0.05132491
Tmem174,0.0062495554
Lipm,0.019560343
RP24-409P7.1,0.010243904
Krt19,0.12612706
Olfr25,0.008461047
Hlf,0.57287794
Hba-x,0.31844836
Zfp575,0.20330793
Gm6999,0.047655206
Zfp503,0.4932287
Mir142hg,0.042325508
Slc1a2,0.45740902
Armc4,0.11286544
Zfp202,0.5557117
C1qc,0.056626868
Alox12e,0.0072516473
Zfp141,0.63553476
Hoxd1,0.060071915
Gm14418,0.13128494
Vcam1,0.7492192
