,0
Zfp248,0.674058
Vmn2r65,0.014128686
Hoxa6,0.23472898
Ccr7,0.07538143
Vcan,1.0605543
Zfp612,0.51677006
Adgrb3,0.60493314
Tshz3,0.79828656
Nrros,0.06787285
Gabrb3,0.40336406
Igfbp1,0.13279296
Tcfl5,0.07666569
Purg,0.8541024
Hmha1,0.14972961
Slc22a23,0.64273447
Zfp426,0.78225666
Ror1,0.62860394
Bpifc,0.03179164
Slc44a5,0.48736754
Rax,0.023437891
Cd7,0.0057062954
Tenm2,0.3830195
Zfp287,0.5141515
Neurod1,0.07306087
Slco2b1,0.26780158
Nfatc4,0.5357565
Myom1,0.35992435
Mlxipl,0.1427994
Gatad2b,0.99950624
Pmel,0.05111807
Tcf4,1.2279688
Gm2026,0.006507318
Sycn,0.0020132014
Pirb,0.013601963
Hoxc5,0.52844435
Col25a1,0.58812684
Epsti1,0.050781187
5830411N06Rik,0.013788613
Lyz1,0.024867637
Pomc,0.11837191
Odam,0.02094767
Mga,1.0460392
Fli1,0.2586965
Zfp930,0.84248275
Bmp6,0.1878463
Galnt18,0.44285148
Zbed4,0.6958074
Spic,0.021378934
Cxcl14,0.14391413
Mybpc3,0.06665662
Guca2a,0.03332748
Tcl1b1,0.0061851577
Gm5483,0.017211305
Ms4a8a,0.01933113
C1qb,0.050061118
Olfr1056,0.0
Zfp931,0.42472723
Irx1,0.13387133
Zfp956,0.44082466
Zfp715,0.49737448
Rgs7,0.16896215
Zfp688,0.25134358
Tbx19,0.03285293
Atf4,0.45773232
Zfp280d,1.2706397
Vmn1r71,0.0
Cabs1,0.0
Zscan4-ps3,0.0
Zfp13,0.34527588
Lama4,0.6851021
Pdgfd,0.53543407
Grid1,0.6226116
Sgcz,0.26586077
Zfp697,0.8150227
Cpb1,0.009990685
Gm29106,0.04001637
Slamf7,0.016857542
Egfr,0.45297402
Apod,0.1713806
Gm10778,0.2950442
Ush2a,0.17587052
Bcl2,0.7358083
Pde3a,0.5062501
Wdhd1,0.7812718
Egr2,0.02653351
Slc22a4,0.059815712
Trpm8,0.068486504
Arid4b,1.1149098
Zfp958,0.6716879
Kynu,0.1325383
Csde1,1.029935
Isl1,0.5524108
Adnp,0.9639099
Hnf1a,0.026643887
Lmo7,0.27593458
Zfp541,0.024208304
Prdm5,0.8911803
A730036I17Rik,0.027299812
Oxgr1,0.018526059
Tg,0.100770704
Mpz,0.08168326
Lipk,0.022946943
Slc36a2,0.058482405
Col18a1,0.6493353
4933405E24Rik,0.022035638
Olfr1342,0.01593984
Tfap2e,0.035339806
Fpr3,0.0152590135
Gatad1,0.71680534
Tulp2,0.13630797
Serpinf2,0.12540233
Zbtb32,0.03948678
Nfx1,0.94280213
Pik3cd,0.12361065
Ctrb1,0.027349046
Mkx,0.48758745
Pla2r1,0.16924107
Mpl,0.046619985
Sgpp2,0.11700616
Fgf8,0.035971507
Slc17a6,0.15875079
Sp7,0.04838917
Zfp965,0.0015600075
Rfx6,0.058288194
Kcnj6,0.06418522
Igll1,0.010763792
Prkcb,0.33858648
Mmp7,0.0010856414
Zfp28,0.4217194
Tmtc1,0.6186043
Bclaf1,1.0215411
Cd86,0.055055812
Six5,0.2779222
Kcnh8,0.12337651
Nr1i3,0.05219184
Nkx2-4,0.034539193
Mylk4,0.44846034
Gif,0.01685226
Gm4208,0.018939294
Zfp825,0.4222183
Sprr3,0.02458106
Trdn,0.17930363
Synpo2l,0.32735988
Gm11375,0.04304368
Dbx1,0.21797816
Zfp784,0.1500168
Ano1,0.19134186
C1qtnf7,0.4436251
A830018L16Rik,0.105954215
Carhsp1,0.45526242
Dlx2,0.061804794
Zfp599,0.35852298
Myef2,1.0389519
Cfap43,0.4383536
Rcor1,0.7686402
Phox2a,0.07734955
Ctsk,0.2147548
Zfp629,0.41230068
Tet2,1.0312426
Zfp579,0.35468933
Ghr,1.0377614
Grid2,0.51396763
Hoxc6,0.5718633
Itgal,0.055233784
Aqp2,0.0
Crygn,0.031488325
Muc5b,0.014046308
Zfp850,0.42626697
Myl1,0.35522726
Gm10770,0.0010857198
Irx6,0.05375953
Crem,0.8017666
Ccdc3,0.23456521
Postn,0.7908957
