,0
Serpina1a,0.086913794
Cd300lf,0.024101716
Tbx4,0.2330897
Ereg,0.048274867
Ovol2,0.07084153
Etv1,0.7303003
Trpm2,0.056073908
Ins1,0.0012265543
Krt17,0.049538057
Mier1,0.8954278
Lyar,0.548061
Ccser1,0.39821222
Pou5f2,0.23260842
D930020B18Rik,0.07890266
Slfn1,0.008436481
Tbr1,0.088989444
Zfp583,0.50292873
Susd1,0.20460816
Zbtb4,0.46157372
Dlgap2,0.19481692
Iqca,0.15677257
Stat5a,0.44674715
Nfe2l3,0.19639096
Atp6v0d2,0.02196235
Sctr,0.107658856
Ptprz1,0.11683185
Myo1g,0.034695175
H2-Eb1,0.037422094
Gm43020,0.015789067
D5Ertd615e,0.08530002
Zbtb48,0.28135964
Qrfpr,0.036540944
4930544I03Rik,0.2680038
Negr1,0.48545033
Zfp663,0.12210525
Ptprn2,0.10274611
Slc46a2,0.014496704
Gfi1b,0.042668827
Zfp641,0.2592341
Sntb1,0.41570008
Fam65b,0.5137727
Epb41,0.6672468
Krt16,0.005693646
Otof,0.13705641
Plin1,0.01819432
Clec12a,0.015025139
Chn2,0.64360064
Prg3,0.0073590213
Tpm2,0.54687244
Ifi207,0.04978357
Bmp5,0.47839835
Nfia,0.9337984
Tmeff2,0.432879
Mef2a,0.94071597
Duxbl1,0.105181724
Veph1,0.29658225
Hlx,0.23456556
Sox13,0.33096105
Junb,0.10752194
Aox3,0.08767678
Tulp3,0.76124626
Zfp14,0.55674875
Pard3b,0.6277291
Gm31784,0.02265464
Ptch1,0.58134586
Zfp30,0.47694537
Hopx,0.1262662
Msr1,0.05823643
Usp32,0.7974504
Nfil3,0.37963566
Lcn3,0.01423832
Zfp707,0.2589341
Hspa1b,0.07838488
Myb,0.17717886
Fbn2,0.93860275
Zfp977,0.33301112
Kcnq5,0.48118597
Crtam,0.05380629
Rbpjl,0.04764539
Cntnap5c,0.1625307
Dcpp3,0.007591692
Zfp979,0.2563364
RP23-384F19.1,0.04208969
Gm5141,0.5346516
Nkx3-2,0.038047504
Pbx1,0.7679504
Grxcr1,0.015156354
2310057N15Rik,0.0
Cldn5,0.06127159
Gp6,0.017523736
Ccdc175,0.05898429
Slc39a8,0.17716038
Fam198b,0.16590786
Themis,0.03793103
Cntn2,0.10205804
Lce1c,0.0016666362
Gfra1,0.515527
Gm2007,0.0025835696
Zbtb45,0.30747938
Onecut2,0.23331994
Rhag,0.08492677
Selenop,0.42954248
Cdh16,0.06003702
Zfp940,0.2287688
Limch1,0.67656446
Sele,0.013046316
Obox8,0.0
Mmp8,0.06565579
Tspear,0.1451013
Figla,0.009147478
Zfp787,0.6801722
Zfp616,0.008518798
Foxj3,0.9955193
Ccl3,0.010901388
Vwc2,0.3760732
9130023H24Rik,0.12056542
Crygc,0.008585248
Lama1,0.21783087
Lrrfip2,0.7662138
Adarb2,0.33739957
Nfya,0.54737186
Tax1bp1,0.93470895
Cldn11,0.15034771
Etv3,0.46628177
Ccdc180,0.09703093
