,Scn10a,Scn11a,Scn7a,Scn9a,Scn10a_Scn11a,Scn10a_Scn7a,Scn10a_Scn9a,Scn11a_Scn7a,Scn11a_Scn9a,Scn7a_Scn9a,Scn10a_Scn11a_Scn7a,Scn10a_Scn11a_Scn9a,Scn10a_Scn7a_Scn9a,Scn11a_Scn7a_Scn9a
Bach1,-5.6266785e-05,-9.953976e-05,-6.0737133e-05,0.00013792515,-0.0001552105,-0.00012373924,8.6426735e-05,-0.00015640259,3.9339066e-05,6.9618225e-05,-0.00021892786,-1.13248825e-05,1.168251e-05,-2.5391579e-05
Meox2,-0.006013274,0.0030109882,0.0014895201,-0.000980258,-0.002972126,-0.004495859,-0.0068268776,0.004447341,0.002036333,0.00054085255,-0.0015072823,-0.003789544,-0.0052906275,0.0035077333
Ms4a6c,3.0398369e-06,6.80238e-06,1.0440126e-05,-9.249896e-05,9.529293e-06,1.6145408e-05,-9.007566e-05,1.7425045e-05,-8.453429e-05,-8.163601e-05,2.2837892e-05,-8.226186e-05,-7.68695e-05,-7.352233e-05
Prdm11,0.00025367737,-0.0017809868,-0.001187563,0.0011029243,-0.001527071,-0.0009305477,0.0013909936,-0.0029592514,-0.00068306923,-9.012222e-05,-0.0027019978,-0.00039720535,0.0001963377,-0.0018638372
Nkain2,0.0002707541,-0.0016928911,-0.0005925596,4.348159e-05,-0.0014288425,-0.00032487512,0.00031369925,-0.002285421,-0.001649797,-0.0005529821,-0.0020228624,-0.0013881922,-0.00028914213,-0.002245754
Tlr11,-9.120442e-06,4.677102e-05,2.000574e-05,-0.00012647454,3.7620775e-05,1.0796823e-05,-0.0001353519,6.7238696e-05,-8.242205e-05,-0.000106832944,5.7962723e-05,-9.119511e-05,-0.00011591613,-6.227847e-05
Klhl14,-2.977252e-05,1.8298626e-05,-0.000107586384,-7.748604e-06,-2.2411346e-05,-0.00013534725,-5.6147575e-05,-8.991361e-05,9.834766e-06,-0.00010244548,-0.00012844801,-4.9203634e-05,-0.00015126169,-8.441508e-05
Dnajc2,-9.298325e-06,-4.1484833e-05,-4.36306e-05,4.017353e-05,-4.953146e-05,-5.2809715e-05,3.528595e-05,-8.589029e-05,-1.7881393e-06,-6.0796738e-06,-9.381771e-05,-5.364418e-06,-1.0728836e-05,-4.887581e-05
Bpifb6,8.426234e-05,-6.753951e-05,9.345822e-05,-0.00016934983,1.8840656e-05,0.00018244796,-8.704886e-05,2.5834888e-05,-0.00023407303,-7.5737014e-05,0.000116571784,-0.00015038066,1.1516735e-05,-0.00014052913
Scnn1g,-2.7362257e-06,-1.754798e-05,-2.3003668e-06,1.1563301e-05,-1.9455329e-05,-5.0049275e-06,8.774921e-06,-1.9876286e-05,-6.856397e-06,9.26666e-06,-2.1738932e-05,-8.685514e-06,6.509945e-06,-9.158626e-06
Zscan26,-0.00015223026,-0.0002529621,-7.390976e-05,0.00020718575,-0.00040453672,-0.00022161007,6.514788e-05,-0.00032937527,-5.1379204e-05,0.00013267994,-0.0004760623,-0.0001924634,-4.4107437e-06,-0.00012749434
Grin2a,-0.0016505718,0.002369225,-0.00038301945,-0.00077587366,0.00071662664,-0.0020350814,-0.002392292,0.001990497,0.0016084313,-0.001154989,0.00033581257,-8.523464e-06,-0.002771914,0.0012352765
Klk9,1.1539087e-06,6.1374158e-06,2.8768554e-06,-1.7862767e-06,7.5595453e-06,4.0950254e-06,-5.5041164e-07,9.097159e-06,4.2393804e-06,1.3979152e-06,1.052767e-05,5.43613e-06,2.6514754e-06,7.5455755e-06
