,Gli2_Gli1_Gli3,Gli1_Gli3,Gli2_Gli3,Gli2_Gli1,Gli3,Gli1,Gli2
Pmp22,0.010253943669305697,0.07101069121629992,0.02762789212184917,0.028565233263695332,0.04254013784912576,0.028347466642428546,0.06615355883406293
Shh,0.0013202564848415407,0.000943595074397978,0.0013202564848415407,0.0005009208345005201,0.0010600882427568284,0.00018250603950729306,0.0006368295899864541
Il18r1,0.3031054017262358,0.029883807489182176,0.3403377912961828,0.2345772268743212,0.07927806506073092,0.041229866773220686,0.267059090482591
Olr1,0.06435450437961726,0.05302582534464747,0.019391297756573514,0.060407407646209894,0.005506894364723145,0.047269947627643756,0.014763163030523097
Ctcf,0.45621513207485637,0.3307108406060215,0.01431397613826681,0.6044688991168289,0.13342575887448557,0.4811130315756245,0.11666021976588269
Dapp1,0.04750192482740128,0.11532073682990823,0.5032362000300767,0.5157150530395622,0.44134950816525675,0.5821297911514021,0.0589037410713022
Slc7a5,0.6341313898443619,0.5898614567757812,0.37683290851539114,0.3122425003001345,0.32461058143899796,0.2663211473337878,0.054114756400189735
Tgfbr3,0.9639901516319053,1.7807241900407549,1.7411863419980138,1.5889162514127197,2.5554325490598995,0.7516285874516251,0.8361394011781225
Foxn3,0.14818011530859987,0.08962134609920125,0.2738430247823621,0.06317410021772588,0.21973173891384842,0.13507537107139012,0.06920200263692573
Eng,1.0013521753131405,0.4184153366099978,0.8989072819843555,0.7048410293441204,0.3176748268054149,0.11030766159570955,0.59583359028693
Aplnr,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zbtb17,0.021516088202759902,0.040876440195347315,0.060917552812714715,0.062196552221683424,0.040876440195347315,0.08124747370201453,0.020082369211439934
Cdkn1c,0.00023224214409567676,0.00041088992880181145,0.00029476885675397304,0.00034836321614351517,0.0004555518749783451,0.00018758018892750498,0.00016078301822437205
Heyl,1.003713162856076,0.8009415159583351,0.5738314728178536,0.6265459684446051,0.362396664733795,0.4178141953738589,0.21203422852614992
Cxcl12,0.012644638603627793,0.05881029976457304,0.010006160267658543,0.020853238618926857,0.03700042053010091,0.02246564344147131,0.04475384363088459
Atf1,0.04161903304984433,0.08264412489165156,0.12293930856722218,0.0523959019934337,0.00042220134457601543,0.06740909637823315,0.12048481515411369
Ccl22,0.2128214714311183,0.105091997231131,0.17931311977867292,0.13726392483759883,0.0716278889426562,0.028507775755062293,0.11341156097840974
Tnc,3.362946487057649,3.1356172834928633,1.2124453443991705,2.3425566091055274,1.0035937652447158,2.13056754291567,0.1907381048866989
Prkca,1.5363003555584187,1.720772225035561,0.36785901814721406,0.9665114334190426,0.5510890855072914,1.1780910250148213,0.207582687718931
Atf5,0.00204913344301733,0.0035092192465009677,0.0007081103287614006,0.001635546849915731,0.0006454457023634206,0.0028387077945068086,0.0010840981712563252
Spp1,0.09815750974727379,0.23363402117441237,0.026989052577575237,0.06257000206781027,0.15978305333973367,0.07492659009459901,0.1387427449481476
Smad6,0.051352208397966045,0.7474303314483942,0.6983000580731722,0.14590343833229868,0.0951663927317651,0.6688641534487301,0.8135923571392262
Ntm,0.16271715236631712,0.24424229152445578,0.15641804118486444,0.24122901704091787,0.06882090485371088,0.3274179322006255,0.08712772292294206
Trp53,0.057185546286852545,0.0017952893203957514,0.15107816513441738,0.04480109120690566,0.09715862619234189,0.1027169222291137,0.05201267679223615
Cav1,0.2595739493285102,0.18899095660595014,0.01771577993933093,0.32003002121993257,0.05681442955409659,0.2520530241964197,0.06974262073287095
Cdh6,2.983999311361254,1.3947467982333306,2.381455801437713,2.093527543009286,0.8071680598350555,0.5353091446981243,1.5508429996314708
Ifitm1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
