,0
Pard3b,0.98724496
Gm31784,0.014314721
Ptch1,0.6804224
Zfp30,0.46158597
Hopx,0.08863893
Msr1,0.10310287
Usp32,0.49008372
Nfil3,0.26922402
Lcn3,0.011936031
Zfp707,0.2137624
Hspa1b,0.11625109
Myb,0.14776513
Fbn2,1.2437223
Zfp977,0.33181858
Kcnq5,0.5989231
Crtam,0.022474475
Rbpjl,0.09826221
Cntnap5c,0.1037743
Dcpp3,0.0020207788
Zfp979,0.25046998
RP23-384F19.1,0.09918798
Gm5141,0.7396016
Nkx3-2,0.07435937
Pbx1,1.1432797
Grxcr1,0.019784793
2310057N15Rik,0.0
Cldn5,0.06357051
Gp6,0.012252853
Ccdc175,0.03645292
Slc39a8,0.27664894
Fam198b,0.44618574
Themis,0.04970494
Cntn2,0.058328792
Lce1c,0.0025337876
Gfra1,0.24069208
Gm2007,0.002739706
Zbtb45,0.30279985
Onecut2,0.15679123
Rhag,0.07261847
Selenop,0.5489867
Cdh16,0.049112834
Zfp940,0.2708391
Limch1,0.6228282
Sele,0.016845433
Obox8,0.0
Mmp8,0.009266683
Tspear,0.03195043
Figla,0.04030336
Zfp787,0.5251566
Zfp616,0.058519922
Foxj3,0.9023647
Ccl3,0.006665911
Vwc2,0.41939798
9130023H24Rik,0.079017155
Crygc,0.018772043
Lama1,0.4545385
Lrrfip2,0.7889359
Adarb2,0.39939055
Nfya,0.6457605
Tax1bp1,0.9217395
Cldn11,0.38293764
Etv3,0.55399483
Ccdc180,0.04010885
Fcrlb,0.010200379
Trf,0.21064383
Zfp988,0.036502786
Gm30978,0.019550685
BC049730,0.014060634
Zfp41,0.28695655
Rerg,0.48605177
Ppm1h,0.40784878
Hey1,0.061827112
Rap1b,0.8893884
Srgn,0.07367157
Gm45455,0.34210637
1700027J07Rik,0.09329002
Usf3,0.7997417
Vav3,0.66185373
Slc12a1,0.056433283
Prkg1,0.7710127
Nr6a1,0.6985282
Gm13371,0.01634376
Apob,0.20635825
Rhoh,0.05390204
Hsf2,0.7831249
Pbx2,0.4231587
Shisa9,0.37964055
Has2,0.574887
Prdm4,0.65340894
Vmn1r220,0.0
Sall2,0.31802702
Adamts16,0.41409376
Tmprss11f,0.017387914
Neurod2,0.007894574
Ikzf2,0.6915782
Phb,0.34755114
Hoxa2,0.3166436
Ksr2,0.09994802
Olfr32,0.007889339
Camta1,0.6986968
Fabp4,0.028894844
Mnx1,0.022729877
Slc34a1,0.014559308
Foxl1,0.1875295
Ndst4,0.3291787
Cd93,0.051480494
Gm20754,0.36149096
Fam25c,0.0059318515
Gbp8,0.28200746
Zbtb7c,0.49448493
Adamts5,0.4169298
Hesx1,0.008942717
Zfp750,0.06573241
Tspan8,0.057511788
Asic2,0.19549273
Nefl,0.10102172
Gm4724,0.03759368
Zfp53,0.73635346
E2f2,0.3622297
Nr4a2,0.47172543
Zxdc,0.47399825
Bpifb9a,0.023199657
Gm10542,0.012118533
Zfp248,0.9583735
Vmn2r65,0.027197516
Hoxa6,0.39435008
Ccr7,0.09492256
Vcan,1.2257754
Zfp612,0.4575208
Adgrb3,0.6122102
Tshz3,0.7385156
Nrros,0.11372886
Gabrb3,0.15722185
Igfbp1,0.051251512
Tcfl5,0.22945951
Purg,0.9431497
Hmha1,0.37365973
Slc22a23,0.57529813
Zfp426,0.9028496
Ror1,1.1084163
Bpifc,0.06277438
Slc44a5,0.31755066
Rax,0.024184346
Cd7,0.014666863
Tenm2,0.7599244
Zfp287,0.724358
Neurod1,0.05424904
