,Scn10a,Scn11a,Scn7a,Scn9a,Scn10a_Scn11a,Scn10a_Scn7a,Scn10a_Scn9a,Scn11a_Scn7a,Scn11a_Scn9a,Scn7a_Scn9a,Scn10a_Scn11a_Scn7a,Scn10a_Scn11a_Scn9a,Scn10a_Scn7a_Scn9a,Scn11a_Scn7a_Scn9a
Cebpb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
March2,-8.058548e-05,4.1872263e-05,1.3709068e-06,-0.0002553463,-3.8295984e-05,-7.766485e-05,-0.00034040213,4.3451786e-05,-0.00021386147,-0.00026246905,-3.4749508e-05,-0.00029873848,-0.00034320354,-0.00022041798
Zfp553,-1.04010105e-05,-1.1205673e-05,-1.937151e-06,-1.9729137e-05,-2.1338463e-05,-1.3589859e-05,-3.0338764e-05,-1.2904406e-05,-3.0398369e-05,-2.092123e-05,-2.4288893e-05,-4.1007996e-05,-3.248453e-05,-3.167987e-05
Sox6,-0.00024580956,0.00037372112,-0.00022935867,0.0002926588,0.00013041496,-0.00046539307,3.2901764e-05,0.00014019012,0.0006785393,2.1576881e-05,-9.5009804e-05,0.00041913986,-0.00023043156,0.00040614605
Slc15a5,-2.2593886e-06,8.009374e-07,1.8626451e-08,-3.8929284e-07,-1.4584512e-06,-2.2388995e-06,-2.5648624e-06,8.214265e-07,4.004687e-07,-3.6880374e-07,-1.437962e-06,-1.7769635e-06,-2.546236e-06,4.2282045e-07
Terb1,1.4826655e-05,4.078448e-05,2.1904707e-06,-2.0608306e-05,5.555153e-05,1.6406178e-05,-4.6491623e-06,4.3019652e-05,2.0429492e-05,-2.092123e-05,5.7414174e-05,3.632903e-05,-5.1259995e-06,2.026558e-05
Atg9b,0.0,-5.5879354e-09,1.5366822e-07,2.9522926e-07,-5.5879354e-09,1.5366822e-07,2.9522926e-07,1.4901161e-07,2.8871e-07,4.451722e-07,1.4901161e-07,2.8871e-07,4.451722e-07,4.3958426e-07
Slc26a4,2.0451844e-05,2.1748245e-05,-3.799796e-06,5.8613718e-05,4.255399e-05,1.6599894e-05,7.954985e-05,1.8581748e-05,7.98367e-05,6.017089e-05,3.9219856e-05,0.0001013875,8.043647e-05,8.1926584e-05
Clca3a2,0.0,0.0,0.0,-5.7742e-08,0.0,0.0,-5.7742e-08,0.0,-5.7742e-08,-5.7742e-08,0.0,-5.7742e-08,-5.7742e-08,-5.7742e-08
Zfp799,-0.00073587894,-0.00033962727,-0.00025618076,-0.0002952814,-0.0010764599,-0.0009891987,-0.0010299683,-0.00059497356,-0.000636518,-0.0005528927,-0.0013287663,-0.0013718009,-0.0012847185,-0.00089395046
Sema6d,-4.938245e-05,0.0005158782,5.155802e-06,0.00088241696,0.00046941638,-4.172325e-05,0.0008312464,0.00052267313,0.0014033318,0.0008915365,0.00047764182,0.0013542175,0.0008428395,0.0014135242
Zfp687,0.0,0.0,0.0,-7.4505806e-07,0.0,0.0,-7.4505806e-07,0.0,-7.4505806e-07,-7.4505806e-07,0.0,-7.4505806e-07,-7.4505806e-07,-7.4505806e-07
Dennd4a,-3.2246113e-05,-4.506111e-05,-9.006262e-05,2.2411346e-05,-7.83205e-05,-0.00012266636,-1.2993813e-05,-0.0001347065,-2.2649765e-05,-7.7843666e-05,-0.00016784668,-5.853176e-05,-0.00011086464,-0.00012117624
